Prueba de exactitud	
Iteración: 0	
22.16963765	13
22.18727341	13
22.16976077	13
22.18885483	13
hormigas: 10 iteraciones:60	
22.09512914	13
22.10052543	13
22.14303141	13
22.13000835	13
22.08056272	13
hormigas: 20 iteraciones:60	
22.15148674	13
22.20714141	13
22.17047353	13
22.15161486	13
22.13931356	13
hormigas: 30 iteraciones:60	
22.14033528	13
22.14685234	13
22.16342897	13
22.20333153	13
22.15404058	13
hormigas: 40 iteraciones:60	
22.20849272	13
22.16135631	13
22.27762042	13
22.14076694	13
22.16326151	13
hormigas: 50 iteraciones:60	
22.16948175	13
22.18320662	13
22.1677815	13
22.18161445	13
22.16224908	13
hormigas: 60 iteraciones:60	
22.22883682	13
22.19605357	13
22.2028138	13
22.20664516	13
22.18967764	13
hormigas: 70 iteraciones:60	
22.1871547	13
22.16553119	13
22.18263409	13
22.19169557	13
22.16790755	13
hormigas: 80 iteraciones:60	
22.19817838	13
22.19455764	13
22.20290144	13
22.25389615	13
22.18192549	13
hormigas: 90 iteraciones:60	
22.16369849	13
22.20512167	13
22.18750931	13
22.20538686	13
22.16324656	13
hormigas: 10 iteraciones:70	
22.15779574	13
22.14903599	13
22.16313654	13
22.1683262	13
22.09375396	13
hormigas: 20 iteraciones:70	
22.14874522	13
22.19105189	13
22.20268634	13
22.1700408	13
22.20493746	13
hormigas: 30 iteraciones:70	
22.21423597	13
22.17606867	13
22.21730035	13
22.20439808	13
22.15998494	13
hormigas: 40 iteraciones:70	
22.14415175	13
22.19981562	13
22.15284598	13
22.1925077	13
22.1783547	13
hormigas: 50 iteraciones:70	
22.15785433	13
22.18376312	13
22.15584112	13
22.20615863	13
22.21187193	13
hormigas: 60 iteraciones:70	
22.22037553	13
22.15195197	13
22.20586019	13
22.20455143	13
22.18907297	13
hormigas: 70 iteraciones:70	
22.1770139	13
22.25248351	13
22.19125991	13
22.14795367	13
22.16023536	13
hormigas: 80 iteraciones:70	
22.1486732	13
22.22062183	13
22.17062458	13
22.17417673	13
22.13718103	13
hormigas: 90 iteraciones:70	
22.17748062	13
22.20329656	13
22.16662772	13
22.22279459	13
22.21641829	13
hormigas: 10 iteraciones:80	
22.11477942	13
22.10118801	13
22.09479269	13
22.14278756	13
22.15667018	13
hormigas: 20 iteraciones:80	
22.19438695	13
22.22475274	13
22.20620405	13
22.21261043	13
22.1854493	13
hormigas: 30 iteraciones:80	
22.17665778	13
22.15995371	13
22.15030686	13
22.18559431	13
22.17341839	13
hormigas: 40 iteraciones:80	
22.1477787	13
22.19345168	13
22.1695289	13
22.23132196	13
22.18099662	13
hormigas: 50 iteraciones:80	
22.17319397	13
22.21004992	13
22.20365408	13
22.18941956	13
22.17009622	13
hormigas: 60 iteraciones:80	
22.18804261	13
22.19972922	13
22.15787309	13
22.21053102	13
22.20889141	13
hormigas: 70 iteraciones:80	
22.20962898	13
22.16128209	13
22.18755741	13
22.18642811	13
22.17291121	13
hormigas: 80 iteraciones:80	
22.18894159	13
22.19142506	13
22.15413305	13
22.16892976	13
22.2404658	13
hormigas: 90 iteraciones:80	
22.2109336	13
22.23527969	13
22.24492733	13
22.20168481	13
22.19899007	13
hormigas: 10 iteraciones:90	
22.09813681	13
22.13659328	13
22.17128518	13
22.11381996	13
22.10869434	13
hormigas: 20 iteraciones:90	
22.15505453	13
22.22061972	13
22.1370574	13
22.25645666	13
22.1825874	13
hormigas: 30 iteraciones:90	
22.17244656	13
22.21939134	13
22.18732594	13
22.14460895	13
22.22347902	13
hormigas: 40 iteraciones:90	
22.15807091	13
22.20963739	13
22.21975126	13
22.1860162	13
22.19517705	13
hormigas: 50 iteraciones:90	
22.20035237	13
22.2182726	13
22.1632119	13
22.17860084	13
22.14958606	13
hormigas: 60 iteraciones:90	
22.20862304	13
22.17263634	13
22.24211037	13
22.21426724	13
22.22098588	13
hormigas: 70 iteraciones:90	
22.22755433	13
22.21993693	13
22.23315907	13
22.1777337	13
22.16232525	13
hormigas: 80 iteraciones:90	
22.21501242	13
22.18112861	13
22.18689344	13
22.21300238	13
22.21004485	13
hormigas: 90 iteraciones:90	
22.19432126	13
22.18798224	13
22.23124509	13
22.20878441	13
22.20980517	13
Iteración: 2	
22.30755162	13
hormigas: 10 iteraciones:10	
22.10801052	13
22.04708662	13
22.07987794	13
22.11894444	13
22.02778503	13
hormigas: 20 iteraciones:10	
22.06299842	13
22.1770863	13
22.12714792	13
22.19233105	13
22.1359405	13
hormigas: 30 iteraciones:10	
22.20648902	13
22.14657942	13
22.16358891	13
22.04778722	13
22.18239486	13
hormigas: 40 iteraciones:10	
22.10807451	13
22.1079662	13
22.21743365	13
22.22545257	13
22.18609286	13
hormigas: 50 iteraciones:10	
22.22466229	13
22.14205069	13
22.18335599	13
22.15920935	13
22.21995962	13
hormigas: 60 iteraciones:10	
22.20686825	13
22.06340959	13
22.18367181	13
22.13806654	13
22.15522391	13
hormigas: 70 iteraciones:10	
22.17516234	13
22.18108396	13
22.13245725	13
22.0836805	13
22.18329097	13
hormigas: 80 iteraciones:10	
22.15585731	13
22.17014913	13
22.26692522	13
22.19966134	13
22.14961372	13
hormigas: 90 iteraciones:10	
22.166073	13
22.1729916	13
22.20612384	13
22.15685155	13
22.23402878	13
hormigas: 10 iteraciones:20	
22.16548412	13
22.06293006	13
22.04035551	13
22.08054208	13
22.0862062	13
hormigas: 20 iteraciones:20	
22.19613669	13
22.185121	13
22.18353146	13
22.20053646	13
22.19972528	13
hormigas: 30 iteraciones:20	
22.23511159	13
22.15887547	13
22.18835036	13
22.20153635	13
22.2013875	13
hormigas: 40 iteraciones:20	
22.19917102	13
22.20469637	13
22.18004605	13
22.26982743	13
22.14587151	13
hormigas: 50 iteraciones:20	
22.16091299	13
22.22867385	13
22.17676915	13
22.1999214	13
22.19251079	13
hormigas: 60 iteraciones:20	
22.14278902	13
22.20926934	13
22.20325582	13
22.21800817	13
22.19029007	13
hormigas: 70 iteraciones:20	
22.18704294	13
22.17004051	13
22.2191013	13
22.18941103	13
22.19758254	13
hormigas: 80 iteraciones:20	
22.21555733	13
22.2171669	13
22.16317967	13
22.17840628	13
22.20860437	13
hormigas: 90 iteraciones:20	
22.18760737	13
22.2009403	13
22.2478225	13
22.1561433	13
22.15606948	13
hormigas: 10 iteraciones:30	
22.05586667	13
22.22407166	13
22.15814616	13
22.15467105	13
22.19374975	13
hormigas: 20 iteraciones:30	
22.21191012	13
22.15258731	13
22.26294153	13
22.11557465	13
22.14487474	13
hormigas: 30 iteraciones:30	
22.21320802	13
22.18192089	13
22.16238871	13
22.17606932	13
22.20162212	13
hormigas: 40 iteraciones:30	
22.17658104	13
22.22201959	13
22.23524212	13
22.14779605	13
22.22222396	13
hormigas: 50 iteraciones:30	
22.18395388	13
22.16630157	13
22.20477607	13
22.20458287	13
22.16973756	13
hormigas: 60 iteraciones:30	
22.21094502	13
22.24767626	13
22.19965605	13
22.20044334	13
22.17758708	13
hormigas: 70 iteraciones:30	
22.2240305	13
22.15446042	13
22.19452184	13
22.20747778	13
22.17469343	13
hormigas: 80 iteraciones:30	
22.24886951	13
22.23618573	13
22.20990862	13
22.21021467	13
22.2064628	13
hormigas: 90 iteraciones:30	
22.24266999	13
22.2060641	13
22.22087707	13
22.2270126	13
22.26327198	13
hormigas: 10 iteraciones:40	
22.16832665	13
22.20039832	13
22.16391743	13
22.15556626	13
22.17129956	13
hormigas: 20 iteraciones:40	
22.16269259	13
22.20810689	13
22.20668379	13
22.15803863	13
22.16431264	13
hormigas: 30 iteraciones:40	
22.12585881	13
22.17815925	13
22.24060632	13
22.19098867	13
22.22823329	13
hormigas: 40 iteraciones:40	
22.1432811	13
22.23345083	13
22.19871166	13
22.19674511	13
22.19580848	13
hormigas: 50 iteraciones:40	
22.19777786	13
22.18648883	13
22.18176954	13
22.19747516	13
22.22700715	13
hormigas: 60 iteraciones:40	
22.16486905	13
22.20677708	13
22.22748434	13
22.16897891	13
22.21377536	13
hormigas: 70 iteraciones:40	
22.21531601	13
22.14995895	13
22.24131475	13
22.18452159	13
22.1987209	13
hormigas: 80 iteraciones:40	
22.20528312	13
22.22929055	13
22.17712163	13
22.22067189	13
22.21164447	13
hormigas: 90 iteraciones:40	
22.18795665	13
22.22021827	13
22.23978752	13
22.21174461	13
22.21990391	13
hormigas: 10 iteraciones:50	
22.08157143	13
22.17730351	13
22.13232941	13
22.18874928	13
22.15159611	13
hormigas: 20 iteraciones:50	
22.17405523	13
22.20282216	13
22.14909771	13
22.18260559	13
22.13369675	13
hormigas: 30 iteraciones:50	
22.16297415	13
22.15590981	13
22.2137526	13
22.21477399	13
22.23679534	13
hormigas: 40 iteraciones:50	
22.2462934	13
22.20067937	13
22.20950242	13
22.2204489	13
22.20250473	13
hormigas: 50 iteraciones:50	
22.18690072	13
22.20727995	13
22.2189868	13
22.2131488	13
22.21490074	13
hormigas: 60 iteraciones:50	
22.2335161	13
22.19502961	13
22.26174085	13
22.2144465	13
22.22982727	13
hormigas: 70 iteraciones:50	
22.21601137	13
22.19992688	13
22.2079759	13
22.18628166	13
22.16813361	13
hormigas: 80 iteraciones:50	
22.21531895	13
22.22366894	13
22.21025961	13
22.18543534	13
22.24026312	13
hormigas: 90 iteraciones:50	
22.22759395	13
22.22783788	13
22.23785173	13
22.20905861	13
22.23921075	13
hormigas: 10 iteraciones:60	
22.19681226	13
22.16137518	13
22.15484289	13
22.20535291	13
22.18366863	13
hormigas: 20 iteraciones:60	
22.19001795	13
22.18812557	13
22.24253795	13
22.22059863	13
22.13569013	13
hormigas: 30 iteraciones:60	
22.15800118	13
22.23569201	13
22.22600119	13
22.2361198	13
22.21335515	13
hormigas: 40 iteraciones:60	
22.18407025	13
22.17369899	13
22.18036643	13
22.20148587	13
22.18958437	13
hormigas: 50 iteraciones:60	
22.19491546	13
22.20882369	13
22.22311096	13
22.22959088	13
22.20259066	13
hormigas: 60 iteraciones:60	
22.23763553	13
22.20934486	13
22.20648675	13
22.21407371	13
22.20748698	13
hormigas: 70 iteraciones:60	
22.26472453	13
22.20643566	13
22.20068238	13
22.22773703	13
22.21915081	13
hormigas: 80 iteraciones:60	
22.22518	13
22.22302316	13
22.27414045	13
22.22217912	13
22.27359574	13
hormigas: 90 iteraciones:60	
22.19413211	13
22.24849367	13
22.21922999	13
22.21623664	13
22.23905737	13
hormigas: 10 iteraciones:70	
22.2083732	13
22.28491799	13
22.13659471	13
22.14365707	13
22.14490176	13
hormigas: 20 iteraciones:70	
22.21065409	13
22.21512704	13
22.1786289	13
22.16237789	13
22.14067119	13
hormigas: 30 iteraciones:70	
22.21798035	13
22.19298012	13
22.21085045	13
22.18755835	13
22.24249898	13
hormigas: 40 iteraciones:70	
22.18809064	13
22.21997991	13
22.21952262	13
22.21011888	13
22.1581364	13
hormigas: 50 iteraciones:70	
22.2559716	13
22.23140659	13
22.23665732	13
22.22829193	13
22.22853918	13
hormigas: 60 iteraciones:70	
22.25006843	13
22.2218757	13
22.25188301	13
22.22279652	13
22.20934842	13
hormigas: 70 iteraciones:70	
22.23309198	13
22.21186113	13
22.21214176	13
22.20591674	13
22.23122032	13
hormigas: 80 iteraciones:70	
22.25232222	13
22.20057496	13
22.23362193	13
22.25034468	13
22.23801918	13
hormigas: 90 iteraciones:70	
22.2355077	13
22.2251972	13
22.20109728	13
22.21312357	13
22.23261156	13
hormigas: 10 iteraciones:80	
22.18147495	13
22.13558343	13
22.17814543	13
22.18571701	13
22.20302091	13
hormigas: 20 iteraciones:80	
22.20672726	13
22.180789	13
22.18970645	13
22.17332055	13
22.18001201	13
hormigas: 30 iteraciones:80	
22.23483651	13
22.25036613	13
22.22412883	13
22.23581746	13
22.20876594	13
hormigas: 40 iteraciones:80	
22.22603149	13
22.23541874	13
22.21475535	13
22.23696352	13
22.18037469	13
hormigas: 50 iteraciones:80	
22.18861035	13
22.20975908	13
22.21442524	13
22.21169216	13
22.20829315	13
hormigas: 60 iteraciones:80	
22.19640425	13
22.22654809	13
22.23670907	13
22.2164654	13
22.20702384	13
hormigas: 70 iteraciones:80	
22.23008773	13
22.21305029	13
22.20080831	13
22.22172511	13
22.23378315	13
hormigas: 80 iteraciones:80	
22.23618511	13
22.23569606	13
22.22130663	13
22.20748793	13
22.22937394	13
hormigas: 90 iteraciones:80	
22.24743138	13
22.22810203	13
22.24824616	13
22.20894164	13
22.23794548	13
hormigas: 10 iteraciones:90	
22.1784831	13
22.18287809	13
22.19781395	13
22.17598766	13
22.15963005	13
hormigas: 20 iteraciones:90	
22.2009671	13
22.21815123	13
22.20585917	13
22.22759674	13
22.24009093	13
hormigas: 30 iteraciones:90	
22.20747207	13
22.24522453	13
22.17116252	13
22.23886082	13
22.20079508	13
hormigas: 40 iteraciones:90	
22.22804627	13
22.23574067	13
22.20999736	13
22.21425924	13
22.2602581	13
hormigas: 50 iteraciones:90	
22.19804927	13
22.24060637	13
22.24129468	13
22.2427994	13
22.21960843	13
hormigas: 60 iteraciones:90	
22.21584204	13
22.2518774	13
22.21666199	13
22.21171137	13
22.22417078	13
hormigas: 70 iteraciones:90	
22.2420972	13
22.25067496	13
22.24236536	13
22.24452712	13
22.2366564	13
hormigas: 80 iteraciones:90	
22.19950218	13
22.23266564	13
22.25250969	13
22.23515786	13
22.22702567	13
hormigas: 90 iteraciones:90	
22.26117449	13
22.23644555	13
22.24647664	13
22.24725529	13
22.21598173	13
Iteración: 3	
22.58532909	13
hormigas: 10 iteraciones:10	
22.2339438	13
22.21053472	13
22.18134429	13
22.24733894	13
22.20074707	13
